Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI,district_id,district_name,year
2025,2,Clark,2092.1,Innovations ES,District Charter,47.5,2,NO,38.1,37.3,7.6,YES,YES,NO,NO,NO,49.5,42.8,38.3,,,,,,,,25.5,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2093.1,FuturEdge ES,District Charter,17.0,1,YES,15.5,6.4,<5,YES,YES,NO,NO,NO,24.4,10.2,50,,,,,,,,45.3,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2094.1,Dickens ES,Regular,48.0,2,YES,41.6,32.5,6.4,YES,YES,NO,NO,NO,53.7,29.7,57.5,,,,,,,,21.4,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2095.1,Bailey ES,Regular,48.5,2,YES,37,33.7,7,YES,YES,NO,NO,NO,46.6,41.8,49.2,,,,,,,,18.1,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2096.1,Roundy ES,Regular,26.5,1,YES,26.5,22.3,9,YES,YES,NO,NO,NO,35.5,23.8,37.7,,,,,,,,11.8,NO,,YES,,NO,,64827,Churchill,2025
2025,2,Clark,2097.1,Forbuss ES,Regular,61.0,3,NO,57.9,54.4,36.8,YES,YES,NO,NO,NO,56.7,51.4,46.9,,,,,,,,17.4,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2098.1,Steele ES,Regular,49.0,2,NO,55.4,48.6,18.1,YES,YES,NO,NO,NO,56.7,33.1,47.5,,,,,,,,14.8,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2099.1,Schorr ES,Regular,60.5,3,NO,53.8,45.5,23.3,YES,YES,NO,NO,NO,67.3,48.9,32.2,,,,,,,,23.9,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2100.1,Ward Kitty ES,Regular,74.4,4,NO,63.9,60.3,27.3,YES,YES,NO,NO,NO,62.5,46.3,-,,,,,,,,10.1,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2101.1,Blue Diamond ES,Regular,84.6,5,NO,-,-,-,-,-,NO,NO,NO,83.3,88.8,,,,,,,,,31.8,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2102.1,Goodsprings ES,Regular,5.0,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,,,,,,,,,-,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2103.1,Lundy ES,Regular,,Not Rated,NO,,,,,,NO,NO,NO,,,,,,,,,,,,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2104.1,Reid ES,Regular,20.0,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,,,,,,,,,16.6,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2105.1,King Martin ES,Regular,9.0,1,YES,19,10.7,<5,YES,YES,NO,NO,NO,22.5,13,29.7,,,,,,,,25.7,YES,1.0,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2106.1,Deskin ES,Regular,52.0,3,YES,48.5,36.5,<5,YES,YES,NO,NO,NO,55,34.2,48.8,,,,,,,,18.9,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2107.1,Kim ES,Regular,69.5,4,YES,45.1,38.9,18.7,YES,YES,NO,NO,NO,58.7,50.9,61.9,,,,,,,,21,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2108.1,Beatty J ES,Regular,49.0,2,YES,56.5,41.4,22.6,YES,YES,NO,NO,NO,53.2,34.8,56.7,,,,,,,,24.3,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2109.1,Christensen ES,Regular,48.0,2,YES,51.4,41.4,7.8,YES,YES,NO,NO,NO,51.3,33.9,73.5,,,,,,,,30,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2110.1,Parson ES,Regular,24.0,1,YES,24.2,13.5,<5,YES,YES,NO,NO,NO,42.6,14.4,42.8,,,,,,,,26.5,NO,,YES,,NO,,64827,Churchill,2025
2025,2,Clark,2111.1,Dooley ES,Regular,52.5,3,NO,48.6,46.7,15.6,YES,YES,NO,NO,NO,54.3,39.1,46.1,,,,,,,,13.2,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2112.1,Mendoza ES,Regular,44.0,2,YES,39.7,31.5,8.6,YES,YES,NO,NO,NO,50.5,32,42.1,,,,,,,,18.7,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2113.1,McMillan ES,Regular,44.0,2,YES,44.3,34.6,15.4,YES,YES,NO,NO,NO,53.4,37.9,49,,,,,,,,26.7,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2114.1,Perkins U ES,Regular,64.4,3,NO,47.2,38.8,22.2,YES,YES,NO,NO,NO,61.3,50,-,,,,,,,,20.4,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2115.1,Lynch ES,Regular,17.0,1,YES,20.5,17.3,<5,YES,YES,NO,NO,NO,32.7,15.1,35.4,,,,,,,,30.4,NO,,YES,,NO,,64827,Churchill,2025
2025,2,Clark,2116.1,Woolley ES,Regular,48.5,2,YES,33.7,19.3,5.5,YES,YES,NO,NO,NO,55.8,35.5,47.2,,,,,,,,28.6,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2117.1,Lunt  ES,Regular,26.5,1,YES,20.5,22.3,5,YES,YES,NO,NO,NO,33.8,21.4,43,,,,,,,,20.6,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2118.1,Eisenberg ES,Regular,54.5,3,YES,54.4,42.4,19.5,YES,YES,NO,NO,NO,55,37.1,65.7,,,,,,,,15.1,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2119.1,Fong ES,Regular,33.0,2,YES,33.2,25,7.5,YES,YES,NO,NO,NO,47.5,26.2,41.4,,,,,,,,22.3,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2120.1,Gibson ES,Regular,85.0,5,NO,60.4,51.4,22.2,YES,YES,NO,NO,NO,70.7,56.1,58.8,,,,,,,,16.9,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2121.1,Wynn ES,Regular,18.0,1,YES,25.6,20.5,5.2,YES,YES,NO,NO,NO,32.4,20.2,46.3,,,,,,,,29.3,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2122.1,Hill ES,Regular,87.5,5,YES,56.4,55.9,48.2,YES,YES,NO,NO,NO,74.7,76.1,56.8,,,,,,,,17.6,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2123.1,Jacobson ES,Regular,44.0,2,YES,39,32.5,9.3,YES,YES,NO,NO,NO,58.8,26.7,40.7,,,,,,,,9.8,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2124.1,Derfelt ES,Regular,42.5,2,YES,44.7,36.4,23.4,YES,YES,NO,NO,NO,53.7,31.2,41.3,,,,,,,,20.9,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2125.1,Cunningham ES,Regular,30.5,2,YES,28.1,22,13.6,YES,YES,YES,NO,NO,47.7,28.5,16.6,,,,,,,,34.6,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2126.1,Cox D ES,Regular,89.5,5,NO,64,56.3,36.7,YES,YES,NO,NO,NO,71.1,54.9,63.6,,,,,,,,9.7,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2127.1,Treem ES,Regular,69.5,4,YES,53.1,49.2,25.7,YES,YES,NO,NO,NO,62.9,43.8,52.3,,,,,,,,10.3,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2128.1,Rundle ES,Regular,24.5,1,YES,34.8,30.7,<5,YES,YES,NO,NO,NO,42.9,24.6,37.2,,,,,,,,15.2,YES,3.0,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2129.1,Herr ES,Regular,44.5,2,YES,38.1,35.6,9.6,YES,YES,NO,NO,NO,49.4,39,41.1,,,,,,,,21.5,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2130.1,Dailey ES,Regular,35.0,2,YES,35.7,24.7,6.2,YES,YES,NO,NO,NO,42.1,31.5,55.3,,,,,,,,20.6,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2131.1,Adams ES,Regular,17.5,1,YES,32.7,24.8,<5,YES,YES,NO,NO,NO,37.2,22.8,32.7,,,,,,,,16.7,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2132.1,May ES,Regular,71.5,4,NO,56.2,43.4,20.5,YES,YES,NO,NO,NO,66.4,48.2,81.2,,,,,,,,17.1,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2133.1,Kahre ES,Regular,43.0,2,YES,43.1,40.5,12,YES,YES,NO,NO,NO,49.5,42,68.4,,,,,,,,23.2,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2134.1,Katz ES,Regular,12.0,1,YES,29.2,24.1,5.5,YES,YES,NO,NO,NO,32.9,18,32.9,,,,,,,,22.8,YES,1.0,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2135.1,Jydstrup ES,Regular,72.0,4,YES,52.1,54.9,12.8,YES,YES,NO,NO,NO,58.4,45.7,57.7,,,,,,,,10.1,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2136.1,King Martha ES,Regular,73.8,4,NO,66.6,59,43.8,YES,YES,NO,NO,NO,61.1,42,-,,,,,,,,12.5,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2137.1,Bartlett ES,Regular,82.5,4,NO,61.8,57.8,25.7,YES,YES,NO,NO,NO,70.4,51.7,53.8,,,,,,,,12.2,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2138.1,Bendorf ES,Regular,30.0,2,YES,40.1,32.1,5.9,YES,YES,NO,NO,NO,48.4,24,44.6,,,,,,,,19.4,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2139.1,Thorpe ES,Regular,49.5,2,YES,42.3,29.1,9.8,YES,YES,NO,NO,NO,57.1,30.6,48,,,,,,,,24.6,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2140.1,Antonello ES,Regular,50.5,3,YES,39.2,31.5,8.8,YES,YES,NO,NO,NO,50.6,39.1,67.3,,,,,,,,19.9,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2141.1,Lummis ES,Regular,75.5,4,NO,67.7,64.4,28.8,YES,YES,NO,NO,NO,61.8,54.6,40.7,,,,,,,,10.8,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2142.1,Wiener ES,Regular,37.0,2,YES,35.2,29.4,10,YES,YES,NO,NO,NO,52.7,30.6,36.1,,,,,,,,31.1,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2143.1,Fitzgerald ES,Regular,30.0,2,YES,30.4,35,<5,YES,YES,NO,NO,NO,39.6,35.5,48.2,,,,,,,,36,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2144.1,Lowman ES,Regular,24.0,1,YES,23.2,16.4,<5,YES,YES,NO,NO,NO,44.9,16.5,34.2,,,,,,,,39.1,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2145.1,Piggott ACAD ES,Regular,89.0,5,NO,64.1,62.3,32.1,YES,YES,NO,NO,NO,67.4,54.7,72.7,,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2146.1,Newton ES,Regular,69.5,4,NO,57.9,48.7,29.3,YES,YES,NO,NO,NO,68.3,40.1,50,,,,,,,,12.9,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2147.1,Bruner ES,Regular,26.5,1,YES,28,23.8,<5,YES,YES,NO,NO,NO,39.1,21,45.9,,,,,,,,22.4,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2148.1,Bryan Richard ES,Regular,64.5,3,YES,52.3,47.1,20,YES,YES,NO,NO,NO,59.3,41.3,67.7,,,,,,,,15,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2149.1,Wilhelm ES,Regular,38.0,2,YES,34.2,31.7,<5,YES,YES,NO,NO,NO,55.1,40.8,34.5,,,,,,,,25.1,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2150.1,Roberts ES,Regular,22.0,1,YES,38.8,27.4,<5,YES,YES,NO,NO,NO,41,22.3,30.5,,,,,,,,17.5,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2151.1,Allen ES,Regular,53.0,3,NO,46.9,46.1,13.8,YES,YES,NO,NO,NO,47.8,47.8,61.5,,,,,,,,22.3,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2152.1,Wolfe ES,Regular,60.5,3,YES,44.5,34.5,28.5,YES,YES,NO,NO,NO,52.4,55.7,35.1,,,,,,,,13.2,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2153.1,Goldfarb ES,Regular,72.5,4,YES,49.2,42.6,6.3,YES,YES,NO,NO,NO,62.9,52.2,55.3,,,,,,,,20,YES,3.0,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2154.1,Vanderburg ES,Regular,79.5,4,NO,73,68.9,53.7,YES,YES,NO,NO,NO,71.2,43.9,70,,,,,,,,11.8,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2155.1,Cambeiro ES,Regular,29.5,2,YES,28.2,20.4,<5,YES,YES,NO,NO,NO,45.9,17.2,37.2,,,,,,,,27,NO,,YES,,NO,,64827,Churchill,2025
2025,2,Clark,2156.1,Bryan Roger ES,Regular,51.0,3,YES,50.3,52.6,9.4,YES,YES,NO,NO,NO,50.6,44.4,41.5,,,,,,,,16.4,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2157.1,Bonner ES,Regular,92.5,5,NO,74.9,71.3,34.2,YES,YES,NO,NO,NO,82.2,65.5,66.6,,,,,,,,7.1,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2158.1,Cartwright ES,Regular,58.5,3,YES,54,41.9,15.5,YES,YES,NO,NO,NO,60.2,46.3,41.1,,,,,,,,30.6,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2159.1,Bowler Joseph ES,Regular,31.5,2,YES,39,31.7,<5,YES,YES,NO,NO,NO,48.4,24.8,30.7,,,,,,,,16.5,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2160.1,Rhodes ES,Regular,52.5,3,NO,61.8,53.2,29.2,YES,YES,NO,NO,NO,58.8,38.8,31.2,,,,,,,,18.7,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2161.1,Guy ES,Regular,47.5,2,YES,41,34.5,<5,YES,YES,NO,NO,NO,54.8,30.5,45.4,,,,,,,,20.5,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2162.1,Morrow ES,Regular,72.5,4,NO,62.7,52.9,28.3,YES,YES,NO,NO,NO,68.8,50.4,60,,,,,,,,20,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2163.1,Bunker ES,Regular,21.0,1,YES,21.2,22.8,<5,YES,YES,NO,NO,NO,41.2,18.9,36.9,,,,,,,,26.2,YES,2.0,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2164.1,Elizondo ES,Regular,16.0,1,YES,29.3,24.1,<5,YES,YES,NO,NO,NO,31,22.7,40.6,,,,,,,,29.4,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2165.1,Cortez ES,Regular,31.5,2,YES,33.3,32.5,<5,YES,YES,NO,NO,NO,40.8,32.9,48.1,,,,,,,,28.2,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2166.1,Lamping ES,Regular,83.0,4,NO,74.2,68,39.2,YES,YES,NO,NO,NO,72.4,57.1,60.8,,,,,,,,16.4,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2167.1,Garehime ES,Regular,33.5,2,YES,44.4,36,10.9,YES,YES,NO,NO,NO,51.5,27,36.1,,,,,,,,21.8,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2168.1,Hayes ES,Regular,78.5,4,YES,64.3,53.4,45.7,YES,YES,NO,NO,NO,68.1,44.8,50,,,,,,,,12.8,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2169.1,Kesterson ES,Regular,64.5,3,YES,51.2,49.5,11.4,YES,YES,NO,NO,NO,60.4,40.3,54.8,,,,,,,,14.3,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2170.1,Neal ES,Regular,63.5,3,NO,52.1,45.1,16.6,YES,YES,NO,NO,NO,63.5,46.8,32,,,,,,,,12.8,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2171.1,Carl ES,Regular,55.0,3,YES,51.6,49.5,20.5,YES,YES,NO,NO,NO,58.7,39.5,48.1,,,,,,,,16,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2172.1,Darnell ES,Regular,83.0,4,NO,60.2,54.9,20.2,YES,YES,NO,NO,NO,63.6,55.4,72.2,,,,,,,,26.7,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2173.1,Heckethorn ES,Regular,58.5,3,NO,61.9,55.3,23.9,YES,YES,NO,NO,NO,60,39.1,50,,,,,,,,18.6,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2174.1,Rogers ES,Regular,76.0,4,YES,54.2,51.4,21.4,YES,YES,NO,NO,NO,68.5,56.3,54,,,,,,,,22.9,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2175.1,Snyder W ES,Regular,41.5,2,YES,26.9,22.2,<5,YES,YES,NO,NO,NO,50.5,29.1,44.6,,,,,,,,19.2,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2176.1,Twitchell ES,Regular,93.0,5,NO,70.9,68.7,32,YES,YES,NO,NO,NO,73,62.8,66.6,,,,,,,,6.6,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2177.1,Watson ES,Regular,37.0,2,YES,36.5,25.2,12,YES,YES,NO,NO,NO,46.9,31.6,51.5,,,,,,,,23.4,NO,,NO,,YES,3.0,64827,Churchill,2025
2025,2,Clark,2178.1,Alamo ES,Regular,56.0,3,YES,56,52.6,23.6,YES,YES,NO,NO,NO,51.9,39.1,55.3,,,,,,,,13,NO,,NO,,YES,1.0,64827,Churchill,2025
2025,2,Clark,2179.1,Brookman ES,Regular,52.5,3,YES,50.5,44,11.4,YES,YES,NO,NO,NO,54,37.4,49.2,,,,,,,,16,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2180.1,Cozine ES,Regular,38.5,2,YES,48.7,38.8,7.4,YES,YES,NO,NO,NO,45.1,29.6,52.7,,,,,,,,18.5,NO,,NO,,YES,2.0,64827,Churchill,2025
2025,2,Clark,2181.1,Gehring ACAD ES,Regular,88.0,5,NO,83.7,81.8,69,YES,YES,NO,NO,NO,73.7,65.1,43.6,,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2025
2025,2,Clark,2182.1,Iverson ES,Regular,43.5,2,YES,45.3,44.1,14.9,YES,YES,NO,NO,NO,47.9,39.6,26.9,,,,,,,,10.8,NO,,NO,,NO,,64827,Churchill,2025
